date,temp_max,temp_min,temp_mean,city
2024-11-01,26.0,22.0,23.5,Texas
2024-11-02,26.0,22.0,23.5,Texas
2024-11-03,28.0,23.0,25.3,Texas
2024-11-04,28.0,25.0,26.2,Texas
2024-11-05,25.0,18.0,22.4,Texas
2024-11-06,28.0,19.0,23.2,Texas
2024-11-07,29.0,24.0,25.7,Texas
2024-11-08,28.0,23.0,25.2,Texas
2024-11-09,26.0,18.0,21.6,Texas
2024-11-10,25.0,21.0,22.7,Texas
2024-11-11,27.0,20.0,23.3,Texas
2024-11-12,25.0,17.0,21.4,Texas
2024-11-13,28.0,17.0,22.7,Texas
2024-11-14,23.0,15.0,19.1,Texas
2024-11-15,23.0,15.0,18.4,Texas
2024-11-16,26.0,16.0,20.8,Texas
2024-11-17,27.0,23.0,24.5,Texas
2024-11-18,28.0,18.0,22.9,Texas
2024-11-19,27.0,18.0,21.8,Texas
2024-11-20,22.0,14.0,16.9,Texas
2024-11-21,21.0,11.0,16.0,Texas
2024-11-22,22.0,13.0,17.4,Texas
2024-11-23,23.0,14.0,18.0,Texas
2024-11-24,26.0,17.0,21.6,Texas
2024-11-25,28.0,13.0,22.4,Texas
2024-11-26,20.0,9.0,14.3,Texas
2024-11-27,26.0,15.0,20.9,Texas
2024-11-28,22.0,11.0,15.6,Texas
2024-11-29,14.0,8.0,10.5,Texas
2024-11-30,16.0,5.0,10.8,Texas
2024-12-01,19.0,13.0,15.8,Texas
2024-12-02,18.0,10.0,14.2,Texas
2024-12-03,18.0,9.0,14.2,Texas
2024-12-04,24.0,13.0,18.8,Texas
2024-12-05,18.0,13.0,16.5,Texas
2024-12-06,13.0,5.0,9.8,Texas
2024-12-07,12.4,7.0,9.4,Texas
2024-12-08,17.9,13.3,16.1,Texas
2024-12-09,25.7,15.2,19.6,Texas
2024-12-10,20.0,8.3,17.3,Texas
2024-12-11,17.8,3.9,10.6,Texas
2024-12-12,17.8,1.7,8.9,Texas
2024-12-13,18.9,13.9,16.1,Texas
2024-12-14,26.0,17.0,21.1,Texas
2024-12-15,26.0,20.0,21.8,Texas
2024-12-16,27.0,19.0,21.9,Texas
2024-12-17,26.0,20.0,21.3,Texas
2024-12-18,24.0,13.0,18.1,Texas
2024-12-19,18.0,9.0,12.8,Texas
2024-12-20,19.0,11.0,14.9,Texas
2024-12-21,15.0,6.0,10.3,Texas
2024-12-22,18.0,5.0,11.3,Texas
2024-12-23,22.0,13.0,16.8,Texas
2024-12-24,24.0,17.0,19.1,Texas
2024-12-25,19.0,14.0,16.8,Texas
2024-12-26,24.0,17.0,19.8,Texas
2024-12-27,24.0,14.0,18.8,Texas
2024-12-28,26.0,15.0,21.1,Texas
2024-12-29,20.0,12.0,15.0,Texas
2024-12-30,26.0,14.0,19.1,Texas
2024-12-31,21.0,14.0,17.8,Texas
2025-01-01,16.0,8.0,12.2,Texas
2025-01-02,15.0,9.0,12.8,Texas
2025-01-03,21.0,14.0,16.8,Texas
2025-01-04,20.0,14.0,17.8,Texas
2025-01-05,25.0,5.0,18.0,Texas
2025-01-06,6.0,-2.0,2.2,Texas
2025-01-07,9.0,0.0,4.2,Texas
2025-01-08,5.0,1.8,3.6,Texas
2025-01-09,6.0,2.0,4.5,Texas
2025-01-10,5.0,2.0,3.7,Texas
2025-01-11,11.0,3.0,6.5,Texas
2025-01-12,13.0,8.0,11.2,Texas
2025-01-13,14.0,6.0,10.1,Texas
2025-01-14,11.0,5.0,8.4,Texas
2025-01-15,12.0,8.0,10.0,Texas
2025-01-16,17.0,7.0,12.2,Texas
2025-01-17,19.0,11.0,15.4,Texas
2025-01-18,19.0,8.0,15.3,Texas
2025-01-19,7.0,-1.0,3.0,Texas
2025-01-20,2.0,-3.0,-0.0,Texas
2025-01-21,3.0,-4.0,-0.8,Texas
2025-01-22,7.0,-7.7,1.0,Texas
2025-01-23,12.0,2.0,7.1,Texas
2025-01-24,14.0,4.0,8.4,Texas
2025-01-25,17.0,8.0,11.6,Texas
2025-01-26,20.0,13.0,16.6,Texas
2025-01-27,14.0,11.0,12.2,Texas
2025-01-28,15.0,11.0,12.9,Texas
2025-01-29,21.0,13.0,16.5,Texas
2025-01-30,23.0,16.0,19.4,Texas
2025-01-31,20.0,15.0,17.7,Texas
2025-02-01,22.0,13.0,17.0,Texas
2025-02-02,24.0,14.0,18.1,Texas
2025-02-03,26.0,17.0,21.4,Texas
2025-02-04,27.0,21.0,22.7,Texas
2025-02-05,26.0,20.0,22.0,Texas
2025-02-06,28.1,20.7,23.1,Texas
2025-02-07,27.9,20.3,22.8,Texas
2025-02-08,29.0,19.6,23.5,Texas
2025-02-09,27.0,21.0,22.6,Texas
2025-02-10,21.0,15.0,18.0,Texas
2025-02-11,21.0,14.0,17.2,Texas
2025-02-12,23.0,10.0,16.4,Texas
2025-02-13,12.0,5.0,8.5,Texas
2025-02-14,14.0,7.0,9.7,Texas
2025-02-15,25.0,16.0,21.2,Texas
2025-02-16,16.0,4.0,9.2,Texas
2025-02-17,14.0,4.0,9.2,Texas
2025-02-18,16.0,10.0,14.0,Texas
2025-02-19,9.0,-3.0,0.5,Texas
2025-02-20,4.0,-4.0,-0.2,Texas
2025-02-21,4.0,0.0,1.8,Texas
2025-02-22,6.0,2.0,4.0,Texas
2025-02-23,12.0,6.0,8.8,Texas
2025-02-24,20.0,8.0,12.9,Texas
2025-02-25,23.0,9.0,14.6,Texas
2025-02-26,25.0,14.0,18.8,Texas
2025-02-27,21.0,16.0,18.4,Texas
2025-02-28,24.0,15.0,18.4,Texas
2025-03-01,27.0,15.0,20.8,Texas
2025-03-02,21.0,15.0,17.9,Texas
2025-03-03,25.0,17.0,20.5,Texas
2025-03-04,25.0,13.0,21.2,Texas
2025-03-05,20.0,11.0,16.2,Texas
2025-03-06,19.0,11.0,15.1,Texas
2025-03-07,25.0,15.0,19.9,Texas
2025-03-08,28.0,13.0,21.6,Texas
2025-03-09,13.0,10.0,11.7,Texas
2025-03-10,22.0,9.0,15.1,Texas
2025-03-11,24.0,14.0,17.8,Texas
2025-03-12,27.1,15.1,20.3,Texas
2025-03-13,31.1,16.5,22.8,Texas
2025-03-14,29.4,20.6,24.3,Texas
2025-03-15,28.3,17.2,24.1,Texas
2025-03-16,25.0,10.6,18.7,Texas
2025-03-17,27.8,7.8,17.9,Texas
2025-03-18,27.2,15.6,21.1,Texas
2025-03-19,28.3,13.9,23.1,Texas
2025-03-20,21.1,8.9,16.1,Texas
2025-03-21,23.9,5.0,14.7,Texas
2025-03-22,25.0,15.0,19.5,Texas
2025-03-23,27.0,19.0,22.3,Texas
2025-03-24,30.0,16.0,23.0,Texas
2025-03-25,30.0,19.0,23.1,Texas
2025-03-26,25.0,19.0,21.8,Texas
2025-03-27,21.0,17.0,19.8,Texas
2025-03-28,23.0,19.0,20.5,Texas
2025-03-29,30.0,19.1,23.5,Texas
2025-03-30,27.0,22.0,23.8,Texas
2025-03-31,28.0,23.0,24.7,Texas
2025-04-01,27.0,20.0,23.3,Texas
2025-04-02,28.0,23.0,25.2,Texas
2025-04-03,29.0,24.0,25.6,Texas
2025-04-04,28.0,24.0,25.4,Texas
2025-04-05,26.0,14.0,21.9,Texas
2025-04-06,14.0,9.0,11.4,Texas
2025-04-07,19.0,8.0,12.9,Texas
2025-04-08,23.0,12.0,17.5,Texas
2025-04-09,25.0,16.0,20.0,Texas
2025-04-10,29.0,18.0,22.0,Texas
2025-04-11,29.0,18.0,23.7,Texas
2025-04-12,28.0,19.0,23.2,Texas
2025-04-13,27.0,19.0,22.5,Texas
2025-04-14,30.0,20.0,23.6,Texas
2025-04-15,25.0,18.6,22.0,Texas
2025-04-16,27.0,19.0,22.5,Texas
2025-04-17,27.0,20.0,23.0,Texas
2025-04-18,29.0,22.0,24.5,Texas
2025-04-19,26.0,22.0,24.1,Texas
2025-04-20,28.0,23.0,24.8,Texas
2025-04-21,27.0,19.0,23.5,Texas
2025-04-22,29.0,21.0,24.3,Texas
2025-04-23,25.0,21.0,23.2,Texas
2025-04-24,28.0,20.0,24.1,Texas
2025-04-25,29.0,21.0,24.7,Texas
2025-04-26,29.0,22.0,24.7,Texas
2025-04-27,29.0,22.0,25.0,Texas
2025-04-28,28.0,22.0,24.5,Texas
2025-04-29,27.0,22.0,24.2,Texas
2025-04-30,28.0,23.0,25.0,Texas
2025-05-01,28.0,23.0,25.7,Texas
2025-05-02,28.0,20.0,23.8,Texas
2025-05-03,26.0,18.0,21.8,Texas
2025-05-04,26.0,16.0,21.7,Texas
2025-05-05,25.0,18.0,21.0,Texas
2025-05-06,27.0,19.0,24.3,Texas
2025-05-07,28.0,20.0,23.0,Texas
2025-05-08,29.0,20.0,24.2,Texas
2025-05-09,27.0,19.0,22.7,Texas
2025-05-10,26.0,18.0,22.2,Texas
2025-05-11,26.0,17.0,21.1,Texas
2025-05-12,29.0,16.0,22.2,Texas
2025-05-13,31.0,21.0,25.7,Texas
2025-05-14,32.0,23.0,26.7,Texas
2025-05-15,32.0,24.0,27.2,Texas
2025-05-16,31.0,25.0,27.8,Texas
2025-05-17,32.0,25.0,28.0,Texas
2025-05-18,30.0,26.0,27.5,Texas
2025-05-19,31.0,25.0,27.4,Texas
2025-05-20,33.0,26.0,28.5,Texas
2025-05-21,29.0,24.0,26.2,Texas
2025-05-22,32.0,24.0,27.8,Texas
2025-05-23,32.0,25.0,28.0,Texas
2025-05-24,32.0,26.0,28.3,Texas
2025-05-25,32.0,26.0,28.7,Texas
2025-05-26,30.0,22.0,26.3,Texas
2025-05-27,31.0,19.0,25.0,Texas
2025-05-28,27.0,21.0,24.2,Texas
2025-05-29,33.0,21.0,26.9,Texas
2025-05-30,29.0,25.0,26.7,Texas
2025-05-31,31.0,23.0,26.9,Texas
2025-06-01,32.0,24.0,27.8,Texas
2025-06-02,32.0,25.0,27.9,Texas
2025-06-03,31.0,25.0,27.4,Texas
2025-06-04,32.0,25.0,27.2,Texas
2025-06-05,34.0,26.0,28.7,Texas
2025-06-06,33.0,26.0,28.8,Texas
2025-06-07,32.0,26.0,28.8,Texas
2025-06-08,33.0,26.0,29.1,Texas
2025-06-09,32.0,22.0,28.2,Texas
2025-06-10,33.0,26.0,28.8,Texas
2025-06-11,28.1,22.0,26.0,Texas
2025-06-12,26.0,20.0,23.8,Texas
2025-06-13,31.0,24.0,27.7,Texas
2025-06-14,30.0,23.0,27.4,Texas
2025-06-15,32.0,22.0,26.9,Texas
2025-06-16,31.0,24.0,26.3,Texas
2025-06-17,32.0,25.0,28.4,Texas
2025-06-18,32.0,26.0,29.0,Texas
2025-06-19,33.0,27.0,29.5,Texas
2025-06-20,33.0,27.0,29.5,Texas
2025-06-21,33.0,26.0,29.2,Texas
2025-06-22,33.0,26.0,29.3,Texas
2025-06-23,33.0,26.0,28.8,Texas
2025-06-24,33.0,26.0,28.8,Texas
2025-06-25,28.0,24.0,25.8,Texas
2025-06-26,34.0,24.0,27.2,Texas
2025-06-27,33.0,25.0,28.3,Texas
2025-06-28,33.0,26.0,29.0,Texas
2025-06-29,30.0,25.1,27.1,Texas
2025-06-30,32.0,25.0,27.8,Texas
2025-07-01,35.0,24.0,29.0,Texas
2025-07-02,35.0,26.0,29.8,Texas
2025-07-03,32.0,24.0,27.2,Texas
2025-07-04,31.0,25.0,28.3,Texas
2025-07-05,31.0,27.0,28.8,Texas
2025-07-06,33.0,26.0,29.2,Texas
2025-07-07,32.0,26.0,28.5,Texas
2025-07-08,31.0,23.0,26.3,Texas
2025-07-09,31.0,24.0,26.5,Texas
2025-07-10,33.0,26.0,28.7,Texas
2025-07-11,30.0,25.0,27.4,Texas
2025-07-12,33.0,26.0,28.8,Texas
2025-07-13,32.0,26.0,28.3,Texas
2025-07-14,33.0,26.0,28.9,Texas
2025-07-15,34.0,25.0,29.4,Texas
2025-07-16,34.0,27.0,29.5,Texas
2025-07-17,32.1,26.0,28.9,Texas
2025-07-18,33.0,27.0,28.4,Texas
2025-07-19,33.0,27.0,29.4,Texas
2025-07-20,34.0,27.0,29.5,Texas
2025-07-21,34.0,26.0,29.7,Texas
2025-07-22,35.5,27.0,30.1,Texas
2025-07-23,36.0,26.0,30.0,Texas
2025-07-24,36.0,26.0,30.1,Texas
2025-07-25,31.0,24.0,27.0,Texas
2025-07-26,32.0,25.0,27.2,Texas
2025-07-27,33.0,26.0,29.2,Texas
2025-07-28,35.0,27.0,30.1,Texas
2025-07-29,37.0,26.0,30.3,Texas
2025-07-30,36.0,26.0,30.9,Texas
2025-07-31,32.0,27.0,29.3,Texas
2025-08-01,35.0,27.0,30.2,Texas
2025-08-02,33.0,25.0,28.3,Texas
2025-08-03,34.0,26.0,29.0,Texas
2025-08-04,30.0,23.0,27.4,Texas
2025-08-05,33.0,25.0,28.1,Texas
2025-08-06,34.0,26.0,28.8,Texas
2025-08-07,36.0,27.0,30.1,Texas
2025-08-08,36.0,27.0,30.1,Texas
2025-08-09,34.0,27.0,29.8,Texas
2025-08-10,32.0,27.0,29.1,Texas
2025-08-11,34.0,25.0,29.6,Texas
2025-08-12,33.0,27.0,29.4,Texas
2025-08-13,36.0,27.0,30.1,Texas
2025-08-14,35.0,27.0,30.4,Texas
2025-08-15,33.0,28.0,29.9,Texas
2025-08-16,32.0,27.0,29.4,Texas
2025-08-17,37.0,27.0,30.9,Texas
2025-08-18,36.0,27.0,30.5,Texas
2025-08-19,32.0,24.0,28.3,Texas
2025-08-20,36.0,26.0,29.6,Texas
2025-08-21,34.0,25.0,28.6,Texas
2025-08-22,29.0,23.0,26.3,Texas
2025-08-23,32.0,23.0,27.1,Texas
2025-08-24,35.0,26.0,29.8,Texas
2025-08-25,34.0,26.0,29.8,Texas
2025-08-26,33.0,27.0,29.5,Texas
2025-08-27,32.0,25.0,28.0,Texas
2025-08-28,35.0,27.0,29.5,Texas
2025-08-29,35.0,27.0,29.7,Texas
2025-08-30,34.0,25.0,28.5,Texas
2025-08-31,30.0,24.0,25.6,Texas
2025-09-01,31.0,24.0,25.9,Texas
2025-09-02,33.0,24.0,28.0,Texas
2025-09-03,34.0,26.0,29.5,Texas
2025-09-04,36.0,26.0,29.9,Texas
2025-09-05,34.0,27.0,29.6,Texas
2025-09-06,32.0,25.0,28.3,Texas
2025-09-07,27.4,22.0,24.7,Texas
2025-09-08,29.0,22.0,25.6,Texas
2025-09-09,30.0,21.0,25.8,Texas
2025-09-10,33.0,22.0,27.7,Texas
2025-09-11,32.0,26.0,28.6,Texas
2025-09-12,33.0,26.0,28.7,Texas
2025-09-13,33.0,25.0,28.7,Texas
2025-09-14,34.0,25.0,28.2,Texas
2025-09-15,32.0,26.0,28.4,Texas
2025-09-16,33.0,25.0,28.0,Texas
2025-09-17,33.0,25.0,28.3,Texas
2025-09-18,32.0,25.0,27.9,Texas
2025-09-19,33.0,25.0,27.9,Texas
2025-09-20,31.3,22.7,26.5,Texas
2025-09-21,29.9,23.9,26.2,Texas
2025-09-22,30.5,24.2,27.0,Texas
2025-09-23,31.1,24.4,27.5,Texas
2025-09-24,33.0,25.0,28.0,Texas
2025-09-25,32.0,22.6,27.2,Texas
2025-09-26,31.0,23.0,27.1,Texas
2025-09-27,30.0,22.0,26.6,Texas
2025-09-28,31.0,21.5,26.1,Texas
2025-09-29,32.0,22.0,27.2,Texas
2025-09-30,33.0,24.0,28.2,Texas
2025-10-01,33.0,24.0,28.3,Texas
2025-10-02,33.0,25.0,28.7,Texas
2025-10-03,31.0,23.0,26.6,Texas
2025-10-04,30.0,22.0,25.9,Texas
2025-10-05,32.0,22.0,26.5,Texas
2025-10-06,33.0,24.0,27.0,Texas
2025-10-07,33.0,25.0,28.3,Texas
2025-10-08,33.0,25.0,28.4,Texas
2025-10-09,31.0,22.0,27.0,Texas
2025-10-10,31.0,20.0,26.0,Texas
2025-10-11,30.0,21.0,25.0,Texas
2025-10-12,30.0,23.0,25.5,Texas
2025-10-13,30.0,22.0,25.4,Texas
2025-10-14,30.0,21.0,25.8,Texas
2025-10-15,30.0,21.0,25.2,Texas
2025-10-16,29.0,21.0,25.1,Texas
2025-10-17,30.0,24.0,26.6,Texas
2025-10-18,32.0,25.0,27.5,Texas
2025-10-19,30.0,23.0,26.4,Texas
2025-10-20,29.0,19.0,24.4,Texas
2025-10-21,32.0,24.0,26.6,Texas
2025-10-22,26.0,19.0,22.7,Texas
2025-10-23,29.0,20.0,23.9,Texas
2025-10-24,29.0,23.0,25.2,Texas
2025-10-25,26.0,18.0,22.6,Texas
2025-10-26,27.0,17.0,21.5,Texas
2025-10-27,29.0,20.0,23.3,Texas
2025-10-28,30.0,20.0,24.0,Texas
2025-10-29,19.0,13.0,16.4,Texas
2025-10-30,20.0,11.0,15.5,Texas
2025-10-31,22.0,12.0,17.4,Texas
2025-11-01,23.0,16.0,18.3,Texas
2025-11-02,22.0,13.0,17.2,Texas
2025-11-03,24.0,13.0,18.2,Texas
2025-11-04,24.0,15.0,18.9,Texas
2025-11-05,27.0,17.0,21.7,Texas
2025-11-06,26.0,19.0,21.5,Texas
2025-11-07,29.0,19.0,23.1,Texas
2025-11-08,29.0,21.0,24.2,Texas
2025-11-09,23.0,13.0,18.9,Texas
2025-11-10,14.0,6.0,10.7,Texas
2025-11-11,21.0,9.0,15.1,Texas
2025-11-12,26.0,17.0,20.9,Texas
2025-11-13,27.0,19.0,22.1,Texas
2025-11-14,27.0,19.0,22.2,Texas
2025-11-15,27.0,20.0,22.6,Texas
2025-11-16,29.0,20.0,23.8,Texas
2025-11-17,27.0,21.0,23.3,Texas
2025-11-18,29.0,21.0,24.0,Texas
2025-11-19,28.0,22.0,24.3,Texas
2025-11-20,28.0,21.0,23.7,Texas
2025-11-21,30.0,22.0,24.8,Texas
2025-11-22,25.0,20.0,23.0,Texas
2025-11-23,23.0,14.7,19.1,Texas
2025-11-24,27.0,21.0,23.7,Texas
2025-11-25,28.0,20.0,23.2,Texas
2025-11-26,20.0,14.0,16.9,Texas
2025-11-27,17.0,10.0,13.6,Texas
2025-11-28,18.0,10.0,14.2,Texas
2025-11-29,23.0,17.0,20.8,Texas
2025-11-30,21.0,8.0,12.0,Texas
2025-12-01,8.0,6.0,7.0,Texas
2025-12-02,12.0,3.0,7.2,Texas
2025-12-03,14.0,6.0,10.4,Texas
2025-12-04,13.0,7.0,9.8,Texas
2025-12-05,10.0,6.0,8.2,Texas
2025-12-06,19.0,9.0,13.5,Texas
2025-12-07,22.0,12.0,17.0,Texas
2025-12-08,14.0,6.3,10.5,Texas
2025-12-09,18.0,7.0,11.6,Texas
2025-12-10,23.0,11.4,17.1,Texas
2025-12-11,19.0,10.0,14.6,Texas
2025-12-12,25.0,15.0,20.4,Texas
2025-12-13,26.0,19.0,21.6,Texas
2025-12-14,21.0,5.0,12.5,Texas
2025-12-15,11.0,0.0,5.5,Texas
2025-12-16,17.0,8.0,12.2,Texas
2025-12-17,19.0,15.0,16.8,Texas
2025-12-18,24.0,16.0,19.7,Texas
2025-12-19,16.4,7.9,12.4,Texas
2025-12-20,25.3,10.7,18.5,Texas
2025-12-21,27.2,20.0,23.3,Texas
2025-12-22,27.8,21.7,23.1,Texas
2025-12-23,25.5,18.5,21.2,Texas
2025-12-24,24.1,18.3,20.5,Texas
2025-12-25,25.1,15.9,20.0,Texas
2023-09-14,27.2,20.0,23.2,New York
2023-09-15,22.8,16.1,19.0,New York
2023-09-16,26.7,16.7,21.0,New York
2023-09-17,25.6,16.1,20.8,New York
2023-09-18,20.6,17.8,19.3,New York
2023-09-19,26.0,15.4,19.9,New York
2023-09-20,25.6,16.1,20.7,New York
2023-09-21,23.9,16.7,20.3,New York
2023-09-22,23.3,17.8,19.7,New York
2023-09-23,17.8,15.6,16.4,New York
2023-09-24,18.9,17.2,17.8,New York
2023-09-25,17.8,15.6,16.4,New York
2023-09-26,16.7,15.0,15.8,New York
2023-09-27,19.4,12.8,16.4,New York
2023-09-28,18.9,14.4,16.2,New York
2023-09-29,16.7,15.0,16.1,New York
2023-09-30,19.4,15.0,17.1,New York
2023-10-01,27.2,16.1,20.8,New York
2023-10-02,26.7,18.9,21.6,New York
2023-10-03,27.8,17.2,21.6,New York
2023-10-04,28.3,18.9,22.3,New York
2023-10-05,24.4,17.2,20.6,New York
2023-10-06,22.2,19.0,20.6,New York
2023-10-07,20.6,13.3,18.2,New York
2023-10-08,16.7,11.1,13.8,New York
2023-10-09,17.2,10.6,13.8,New York
2023-10-10,18.3,12.8,15.1,New York
2023-10-11,22.8,14.4,17.5,New York
2023-10-12,23.0,13.9,17.8,New York
2023-10-13,20.0,12.8,16.1,New York
2023-10-14,15.0,11.1,12.9,New York
2023-10-15,17.8,11.1,13.8,New York
2023-10-16,20.0,9.4,14.2,New York
2023-10-17,18.3,11.7,14.9,New York
2023-10-18,17.8,13.9,15.7,New York
2023-10-19,19.4,11.7,15.2,New York
2023-10-20,17.8,15.6,16.6,New York
2023-10-21,19.4,14.4,16.1,New York
2023-10-22,16.7,10.0,13.3,New York
2023-10-23,18.9,9.4,13.2,New York
2023-10-24,19.4,11.1,14.9,New York
2023-10-25,23.9,11.7,17.0,New York
2023-10-26,26.7,15.0,19.9,New York
2023-10-27,24.4,16.1,19.3,New York
2023-10-28,27.8,17.8,21.7,New York
2023-10-29,18.9,12.2,14.0,New York
2023-10-30,16.1,11.1,13.7,New York
2023-10-31,12.8,9.4,10.9,New York
2023-11-01,12.8,6.1,9.3,New York
2023-11-02,11.7,3.9,7.4,New York
2023-11-03,15.0,6.1,10.0,New York
2023-11-04,15.6,8.9,11.8,New York
2023-11-05,19.4,11.1,13.9,New York
2023-11-06,13.3,8.9,11.4,New York
2023-11-07,18.3,12.8,14.8,New York
2023-11-08,12.8,7.8,10.2,New York
2023-11-09,15.6,7.8,12.1,New York
2023-11-10,12.2,7.8,10.9,New York
2023-11-11,15.0,7.2,9.9,New York
2023-11-12,10.0,4.4,7.2,New York
2023-11-13,11.1,4.4,7.5,New York
2023-11-14,14.4,6.1,9.6,New York
2023-11-15,12.8,6.1,9.3,New York
2023-11-16,20.0,7.8,12.9,New York
2023-11-17,18.9,11.1,14.8,New York
2023-11-18,15.6,6.7,12.4,New York
2023-11-19,13.9,5.0,9.1,New York
2023-11-20,10.0,3.9,6.6,New York
2023-11-21,8.9,3.9,6.6,New York
2023-11-22,14.4,9.4,11.7,New York
2023-11-23,13.9,7.8,10.2,New York
2023-11-24,12.8,2.2,8.4,New York
2023-11-25,6.7,1.1,3.5,New York
2023-11-26,11.7,3.3,7.3,New York
2023-11-27,12.8,3.3,8.5,New York
2023-11-28,5.6,0.6,2.9,New York
2023-11-29,3.9,-1.7,1.0,New York
2023-11-30,11.7,1.7,6.3,New York
2023-12-01,8.9,5.6,7.1,New York
2023-12-02,14.4,8.3,10.2,New York
2023-12-03,10.6,8.9,9.5,New York
2023-12-04,11.1,6.7,8.7,New York
2023-12-05,6.7,4.4,5.7,New York
2023-12-06,6.7,2.2,4.4,New York
2023-12-07,4.4,1.1,2.5,New York
2023-12-08,11.1,3.9,6.9,New York
2023-12-09,15.0,7.8,10.5,New York
2023-12-10,15.0,10.6,13.5,New York
2023-12-11,10.0,3.9,6.2,New York
2023-12-12,7.8,2.8,5.1,New York
2023-12-13,10.0,3.3,5.9,New York
2023-12-14,6.7,1.7,3.8,New York
2023-12-15,15.6,2.8,7.9,New York
2023-12-16,13.3,7.2,9.7,New York
2023-12-17,13.3,8.3,10.7,New York
2023-12-18,15.6,6.1,11.6,New York
2023-12-19,7.8,1.1,4.4,New York
2023-12-20,8.9,0.0,3.6,New York
2023-12-21,7.8,1.1,4.0,New York
2023-12-22,5.0,-2.2,1.1,New York
2023-12-23,6.7,2.2,4.4,New York
2023-12-24,7.8,5.6,6.6,New York
2023-12-25,8.9,6.1,7.5,New York
2023-12-26,8.3,6.7,7.4,New York
2023-12-27,9.4,6.7,7.8,New York
2023-12-28,11.7,8.9,10.1,New York
2023-12-29,12.2,7.8,9.4,New York
2023-12-30,7.8,3.9,6.0,New York
2023-12-31,6.1,4.4,5.5,New York
2024-01-01,9.4,3.3,6.0,New York
2024-01-02,7.8,0.0,3.5,New York
2024-01-03,7.2,1.7,4.0,New York
2024-01-04,8.9,-0.6,4.3,New York
2024-01-05,5.0,-2.2,0.9,New York
2024-01-06,3.9,0.0,1.7,New York
2024-01-07,3.9,2.2,3.2,New York
2024-01-08,8.9,2.8,4.9,New York
2024-01-09,12.2,3.3,6.6,New York
2024-01-10,12.2,6.7,9.3,New York
2024-01-11,9.4,5.0,6.6,New York
2024-01-12,10.0,3.9,6.6,New York
2024-01-13,12.8,2.8,8.8,New York
2024-01-14,6.1,-1.7,2.0,New York
2024-01-15,-1.7,-3.9,-2.6,New York
2024-01-16,0.6,-5.0,-1.6,New York
2024-01-17,-1.1,-7.2,-4.7,New York
2024-01-18,0.6,-5.0,-2.0,New York
2024-01-19,0.6,-2.2,-0.5,New York
2024-01-20,-2.2,-6.7,-4.6,New York
2024-01-21,2.2,-5.6,-2.8,New York
2024-01-22,3.3,-3.3,-0.3,New York
2024-01-23,3.9,1.1,2.7,New York
2024-01-24,8.3,3.9,5.7,New York
2024-01-25,12.2,7.8,9.7,New York
2024-01-26,8.3,5.6,6.4,New York
2024-01-27,8.3,5.6,6.7,New York
2024-01-28,5.6,3.3,4.1,New York
2024-01-29,4.4,2.8,3.4,New York
2024-01-30,3.3,2.2,2.5,New York
2024-01-31,3.9,1.7,2.8,New York
2024-02-01,6.1,1.7,4.3,New York
2024-02-02,6.1,3.9,5.0,New York
2024-02-03,8.3,1.1,3.9,New York
2024-02-04,9.4,1.1,4.3,New York
2024-02-05,8.9,1.1,4.0,New York
2024-02-06,7.2,-0.6,2.8,New York
2024-02-07,10.0,1.7,5.0,New York
2024-02-08,11.1,2.2,6.0,New York
2024-02-09,11.1,5.0,7.5,New York
2024-02-10,13.3,6.7,9.8,New York
2024-02-11,9.4,6.7,7.9,New York
2024-02-12,7.8,3.3,5.5,New York
2024-02-13,5.0,1.1,2.9,New York
2024-02-14,4.4,0.0,1.8,New York
2024-02-15,3.9,-2.2,0.9,New York
2024-02-16,8.3,2.2,4.5,New York
2024-02-17,2.8,-1.7,0.7,New York
2024-02-18,5.0,-2.8,0.9,New York
2024-02-19,7.2,0.0,3.0,New York
2024-02-20,4.4,-1.1,1.2,New York
2024-02-21,6.1,0.6,2.4,New York
2024-02-22,6.7,1.7,3.8,New York
2024-02-23,7.8,5.0,6.6,New York
2024-02-24,7.8,-0.6,5.0,New York
2024-02-25,5.0,-3.9,0.5,New York
2024-02-26,12.8,1.1,6.0,New York
2024-02-27,12.8,5.6,8.8,New York
2024-02-28,13.9,7.8,11.7,New York
2024-02-29,7.2,0.0,3.4,New York
2024-03-01,7.2,-0.6,3.2,New York
2024-03-02,11.7,5.0,8.0,New York
2024-03-03,19.4,8.3,12.9,New York
2024-03-04,13.3,7.2,9.7,New York
2024-03-05,7.8,5.6,6.7,New York
2024-03-06,8.9,7.8,8.3,New York
2024-03-07,13.3,7.2,9.9,New York
2024-03-08,13.3,5.0,8.1,New York
2024-03-09,8.3,5.0,6.0,New York
2024-03-10,10.6,3.3,6.9,New York
2024-03-11,12.8,2.8,6.9,New York
2024-03-12,19.4,6.1,11.9,New York
2024-03-13,16.1,8.3,11.4,New York
2024-03-14,22.2,7.2,12.1,New York
2024-03-15,21.1,11.1,15.4,New York
2024-03-16,13.9,8.3,11.2,New York
2024-03-17,16.7,9.4,12.3,New York
2024-03-18,10.6,5.0,8.0,New York
2024-03-19,8.3,2.2,5.0,New York
2024-03-20,13.3,3.3,7.1,New York
2024-03-21,6.1,-0.6,2.9,New York
2024-03-22,6.1,-1.1,2.4,New York
2024-03-23,11.1,3.9,6.5,New York
2024-03-24,10.0,0.6,4.6,New York
2024-03-25,11.7,2.8,6.6,New York
